Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
78,3.0,0.0,0.0,883.0,18.0,21.0,3683.0,0.0,8.505999999999995,0.0,0.0,521.8554861545563,,,,,,,,,,,,,,,,,,,,,2.117659825808965,2.6919282045502984,8.469999142800814,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,972.0,19.0,89.0,3772.0,0.0,31.009000000000047,0.0,0.0,528.2212872505188,,,,,,,,,,,,,,,,,,,,,11.75700605136284,7.9309595867074885,29.99261908050921,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,1052.0,20.0,80.0,3852.0,0.0,50.510999999999996,0.0,0.0,534.0170402526855,,,,,,,,,,,,,,,,,,,,,16.356644729875946,16.298722815263083,49.25172014175168,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,110.0,1.0,110.0,3962.0,0.0,57.506000000000036,0.0,0.0,627.314037322998,,,,,,,,,,,,,,,,,,,,,20.798349498247948,16.308625095897355,55.27345501020294,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,143.0,2.0,33.0,3995.0,0.0,14.805999999999994,0.0,0.0,629.8686697483063,,,,,,,,,,,,,,,,,,,,,4.110327033924905,4.557186246202181,14.685044252132613,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,260.0,3.0,117.0,4112.0,0.0,64.60600000000004,0.0,0.0,638.2425723075867,,,,,,,,,,,,,,,,,,,,,25.153710043463864,16.564760511842955,61.72474066558033,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,334.0,4.0,74.0,4186.0,0.0,34.706000000000024,0.0,0.0,643.5622804164886,,,,,,,,,,,,,,,,,,,,,12.208307177897513,9.018800081651497,33.83642169052611,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,366.0,5.0,32.0,4218.0,0.0,13.407999999999992,0.0,0.0,645.964143037796,,,,,,,,,,,,,,,,,,,,,3.2872038380191317,4.162566080997574,13.316125602786176,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,413.0,6.0,47.0,4265.0,0.0,25.509000000000025,0.0,0.0,649.4882156848907,,,,,,,,,,,,,,,,,,,,,7.430951478894492,8.229850654148896,25.18493021070266,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,471.0,7.0,58.0,4323.0,0.0,28.30700000000002,0.0,0.0,653.7738151550293,,,,,,,,,,,,,,,,,,,,,9.35871057426096,8.34976009662564,27.791986773466327,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,577.0,8.0,106.0,4429.0,0.0,56.11300000000003,0.0,0.0,661.2715907096863,,,,,,,,,,,,,,,,,,,,,25.769227893433687,16.493727109416916,53.434896740036066,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,640.0,9.0,63.0,4492.0,0.0,31.306000000000033,0.0,0.0,666.5956163406372,,,,,,,,,,,,,,,,,,,,,12.11489739954568,8.770696878386309,30.57333479862726,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,706.0,10.0,66.0,4558.0,0.0,47.007,0.0,0.0,671.354437828064,,,,,,,,,,,,,,,,,,,,,17.011370103544394,15.28635937842666,45.93017975291898,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,789.0,11.0,83.0,4641.0,0.0,57.207,0.0,0.0,677.6013693809509,,,,,,,,,,,,,,,,,,,,,21.42034280766195,18.18736122781914,55.48459614310716,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,830.0,12.0,41.0,4682.0,0.0,22.90700000000002,0.0,0.0,680.6581263542175,,,,,,,,,,,,,,,,,,,,,6.890492592516663,7.4436920956869015,22.647136940647464,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,859.0,13.0,29.0,4711.0,0.0,11.208999999999993,0.0,0.0,683.0553734302521,,,,,,,,,,,,,,,,,,,,,2.5966465622874897,3.449647862651328,11.14484209178545,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,896.0,14.0,37.0,4748.0,0.0,18.70900000000002,0.0,0.0,685.9620985984802,,,,,,,,,,,,,,,,,,,,,5.190190655975931,6.034226336821643,18.53549844417307,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,1070.0,15.0,174.0,4922.0,0.0,109.1059999999998,0.0,0.0,698.0700635910034,,,,,,,,,,,,,,,,,,,,,41.368131618761645,32.552786257699125,102.00995505338885,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,1180.0,16.0,110.0,5032.0,0.0,68.50700000000002,0.0,0.0,705.8955442905426,,,,,,,,,,,,,,,,,,,,,26.5301264150106,19.98978460706316,65.6543404347836,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,1235.0,17.0,55.0,5087.0,0.0,39.10699999999999,0.0,0.0,710.011134147644,,,,,,,,,,,,,,,,,,,,,14.570262427001976,12.623702461530618,38.34397954606095,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,1265.0,18.0,30.0,5117.0,0.0,14.007999999999994,0.0,0.0,712.3887987136841,,,,,,,,,,,,,,,,,,,,,3.7875188656328302,4.456628959514622,13.908282716747767,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,1309.0,19.0,44.0,5161.0,0.0,26.30600000000002,0.0,0.0,715.7416970729828,,,,,,,,,,,,,,,,,,,,,8.463328310253774,8.507161352075583,25.95957312747631,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,1363.0,20.0,54.0,5215.0,0.0,39.706999999999994,0.0,0.0,719.9217765331268,,,,,,,,,,,,,,,,,,,,,14.83676746277983,13.01889811282732,38.94475931632621,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,43.0,1.0,43.0,5258.0,0.0,24.007000000000023,0.0,0.0,881.6046321392059,,,,,,,,,,,,,,,,,,,,,7.201840148394691,7.785190359349452,23.721041915534563,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,145.0,2.0,102.0,5360.0,0.0,71.40799999999999,0.0,0.0,888.9308271408081,,,,,,,,,,,,,,,,,,,,,29.562016352722623,21.561409529594254,68.4611354674898,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,280.0,3.0,135.0,5495.0,0.0,96.20599999999999,0.0,0.0,898.5270149707794,,,,,,,,,,,,,,,,,,,,,39.3889277993456,27.441173985359015,90.97947422130966,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,350.0,4.0,70.0,5565.0,0.0,25.006000000000004,0.0,0.0,903.5825626850128,,,,,,,,,,,,,,,,,,,,,9.37853551521594,6.13096090916421,24.373876390325208,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,374.0,5.0,24.0,5589.0,0.0,9.106999999999994,0.0,0.0,905.6032679080963,,,,,,,,,,,,,,,,,,,,,2.1732894109884207,2.808264540871781,9.063904959095375,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,519.0,6.0,145.0,5734.0,0.0,105.9069999999999,0.0,0.0,916.0126354694366,,,,,,,,,,,,,,,,,,,,,39.94236692139337,31.2706459318985,100.21557236876669,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,594.0,7.0,75.0,5809.0,0.0,53.00699999999999,0.0,0.0,921.4140636920929,,,,,,,,,,,,,,,,,,,,,20.811431651406345,16.22968597796829,51.49764026641094,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,665.0,8.0,71.0,5880.0,0.0,34.808,0.0,0.0,926.6510081291199,,,,,,,,,,,,,,,,,,,,,10.927906295365306,10.268142009373362,34.06618483786691,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,725.0,9.0,60.0,5940.0,0.0,40.404999999999994,0.0,0.0,931.1073887348175,,,,,,,,,,,,,,,,,,,,,16.366455861580455,12.364874167277142,39.46247512342862,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,873.0,10.0,148.0,6088.0,0.0,119.50699999999998,0.0,0.0,941.5123581886292,,,,,,,,,,,,,,,,,,,,,51.17829261485406,36.043118043048885,112.04465735035197,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,936.0,11.0,63.0,6151.0,0.0,37.70700000000001,0.0,0.0,946.1532618999481,,,,,,,,,,,,,,,,,,,,,11.789464487704342,12.176857285426262,37.00126500227691,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,989.0,12.0,53.0,6204.0,0.0,24.407000000000014,0.0,0.0,950.0996849536896,,,,,,,,,,,,,,,,,,,,,9.017041355391282,7.027852061459159,23.953049858022286,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,1050.0,13.0,61.0,6265.0,0.0,46.40599999999999,0.0,0.0,954.6768918037415,,,,,,,,,,,,,,,,,,,,,18.85624257213658,14.515336185776365,45.30107027337305,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,1093.0,14.0,43.0,6308.0,0.0,27.20700000000002,0.0,0.0,957.9161655902863,,,,,,,,,,,,,,,,,,,,,9.008078138603635,8.978282740579102,26.84649913917923,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,1146.0,15.0,53.0,6361.0,0.0,14.106999999999985,0.0,0.0,961.9006366729736,,,,,,,,,,,,,,,,,,,,,3.1808772202644753,3.563107936338906,13.952365873199183,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,1174.0,16.0,28.0,6389.0,0.0,10.905999999999993,0.0,0.0,964.452912569046,,,,,,,,,,,,,,,,,,,,,2.6964910188875293,3.307704409972683,10.841339591062216,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,1244.0,17.0,70.0,6459.0,0.0,24.60800000000001,0.0,0.0,969.5368313789368,,,,,,,,,,,,,,,,,,,,,10.432494767893163,6.794804802949583,23.901626993240725,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,1309.0,18.0,65.0,6524.0,0.0,50.605999999999995,0.0,0.0,974.2731544971466,,,,,,,,,,,,,,,,,,,,,19.877569193390443,16.25719477350037,49.36332132375338,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,1426.0,19.0,117.0,6641.0,0.0,63.40900000000003,0.0,0.0,982.9899652004242,,,,,,,,,,,,,,,,,,,,,21.95041400995835,17.5643995280331,60.90170326409902,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,1557.0,20.0,131.0,6772.0,0.0,90.60899999999992,0.0,0.0,992.3094651699066,,,,,,,,,,,,,,,,,,,,,34.01586482005283,27.374340093830586,86.23916086944253,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,124.0,1.0,124.0,6896.0,0.0,54.92,0.0,0.0,1100.5702691078186,,,,,,,,,,,,,,,,,,,,,19.682583344108732,15.033187683918404,52.53189155688742,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,214.0,2.0,90.0,6986.0,0.0,61.80899999999999,0.0,0.0,1107.0601840019226,,,,,,,,,,,,,,,,,,,,,22.557675425178314,19.03702755781403,59.83864785959355,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,348.0,3.0,134.0,7120.0,0.0,82.71199999999993,0.0,0.0,1116.4779937267303,,,,,,,,,,,,,,,,,,,,,31.00267923162756,24.019788615967645,78.63627726022216,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,416.0,4.0,68.0,7188.0,0.0,27.60500000000005,0.0,0.0,1121.389010667801,,,,,,,,,,,,,,,,,,,,,9.824676233497815,6.958923582789179,26.963885902024188,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,480.0,5.0,64.0,7252.0,0.0,40.30799999999999,0.0,0.0,1126.1780021190643,,,,,,,,,,,,,,,,,,,,,14.163299467528088,12.561056495880354,39.440989823902115,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,561.0,6.0,81.0,7333.0,0.0,53.105,0.0,0.0,1132.0158553123474,,,,,,,,,,,,,,,,,,,,,21.144807539278624,15.538366712524773,51.443714303622066,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,622.0,7.0,61.0,7394.0,0.0,34.20999999999999,0.0,0.0,1136.5317471027374,,,,,,,,,,,,,,,,,,,,,11.740981809180866,10.511309249337287,33.52732743707705,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,847.0,8.0,225.0,7619.0,0.0,134.30999999999995,0.0,0.0,1152.18128824234,,,,,,,,,,,,,,,,,,,,,54.091142110628894,34.86985272772565,122.26175477988852,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,883.0,9.0,36.0,7655.0,0.0,22.206000000000017,0.0,0.0,1155.2346308231354,,,,,,,,,,,,,,,,,,,,,7.227333463959307,7.378534501603231,21.967783779076544,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,947.0,10.0,64.0,7719.0,0.0,34.71099999999999,0.0,0.0,1159.8875060081482,,,,,,,,,,,,,,,,,,,,,10.237188433826887,10.931465076352147,34.08990985008518,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,1058.0,11.0,111.0,7830.0,0.0,57.20500000000003,0.0,0.0,1167.7824175357819,,,,,,,,,,,,,,,,,,,,,21.897153985975798,15.939397816300007,54.82924515270942,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,1119.0,12.0,61.0,7891.0,0.0,48.105,0.0,0.0,1172.1599917411804,,,,,,,,,,,,,,,,,,,,,19.159993865270824,15.442397732714788,46.983223597816306,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,1151.0,13.0,32.0,7923.0,0.0,14.206999999999994,0.0,0.0,1174.8450791835785,,,,,,,,,,,,,,,,,,,,,3.8404909024378973,4.403876336538301,14.098202493615604,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,1211.0,14.0,60.0,7983.0,0.0,39.907,0.0,0.0,1179.2538304328918,,,,,,,,,,,,,,,,,,,,,13.76125932149169,12.92921979420774,39.120444885596115,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,1305.0,15.0,94.0,8077.0,0.0,60.807,0.0,0.0,1186.0634062290192,,,,,,,,,,,,,,,,,,,,,22.61667008468633,17.996181151553348,58.73977278482434,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,1338.0,16.0,33.0,8110.0,0.0,11.507999999999992,0.0,0.0,1188.6580233573914,,,,,,,,,,,,,,,,,,,,,2.749496345608893,3.379784326588759,11.428695315910819,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,1384.0,17.0,46.0,8156.0,0.0,19.810000000000024,0.0,0.0,1192.0686128139496,,,,,,,,,,,,,,,,,,,,,5.534820548449728,5.961593875168367,19.574973227999312,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,1587.0,18.0,203.0,8359.0,0.0,130.00699999999995,0.0,0.0,1206.3077147006989,,,,,,,,,,,,,,,,,,,,,54.37413561466713,34.230742329633856,119.08813860883151,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,1657.0,19.0,70.0,8429.0,0.0,47.705999999999996,0.0,0.0,1211.8756182193756,,,,,,,,,,,,,,,,,,,,,17.82127889564003,14.652062090925165,46.505015492797995,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,1780.0,20.0,123.0,8552.0,0.0,74.10800000000002,0.0,0.0,1220.6380939483643,,,,,,,,,,,,,,,,,,,,,29.902161013936084,20.5872429378588,70.50053473001591,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,0.0,43.0,1.0,43.0,8595.0,0.0,12.709999999999988,0.0,0.0,1383.5283269882202,,,,,,,,,,,,,,,,,,,,,2.8022210581518547,3.508469188611108,12.602106601100575,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,0.0,172.0,2.0,129.0,8724.0,0.0,75.00599999999989,0.0,0.0,1392.6438345909119,,,,,,,,,,,,,,,,,,,,,27.996816384316023,21.647944405435606,71.46587656298622,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,0.0,269.0,3.0,97.0,8821.0,0.0,60.80899999999999,0.0,0.0,1399.5850937366486,,,,,,,,,,,,,,,,,,,,,22.442110294290494,17.888098282200737,58.69080610756139,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,0.0,341.0,4.0,72.0,8893.0,0.0,37.60799999999999,0.0,0.0,1404.9020512104034,,,,,,,,,,,,,,,,,,,,,14.6768133071634,10.971731502460653,36.587857299183405,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,0.0,399.0,5.0,58.0,8951.0,0.0,33.407000000000004,0.0,0.0,1409.2794227600098,,,,,,,,,,,,,,,,,,,,,10.276184526117909,10.680353997606625,32.84382512260777,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,0.0,527.0,6.0,128.0,9079.0,0.0,68.70800000000006,0.0,0.0,1418.2628571987152,,,,,,,,,,,,,,,,,,,,,30.744392809770574,18.73986607149231,64.83755527562501,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,0.0,594.0,7.0,67.0,9146.0,0.0,37.00500000000001,0.0,0.0,1423.1313259601593,,,,,,,,,,,,,,,,,,,,,13.501692425406874,10.454842883549917,36.13652313062837,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,0.0,824.0,8.0,230.0,9376.0,0.0,143.2079999999999,0.0,0.0,1439.0885984897614,,,,,,,,,,,,,,,,,,,,,59.06720059350215,38.84121922792969,129.75229615965438,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,0.0,1039.0,9.0,215.0,9591.0,0.0,143.90800000000004,0.0,0.0,1454.0308995246887,,,,,,,,,,,,,,,,,,,,,67.33680243849567,42.99297175278795,129.56014762334692,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,0.0,1117.0,10.0,78.0,9669.0,0.0,41.01399999999998,0.0,0.0,1459.776603937149,,,,,,,,,,,,,,,,,,,,,13.82639165872623,12.546541811291732,39.975516967586934,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,0.0,1241.0,11.0,124.0,9793.0,0.0,53.009000000000036,0.0,0.0,1468.41849899292,,,,,,,,,,,,,,,,,,,,,19.26712732813816,14.111563701445693,50.67054675806897,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,1287.0,12.0,46.0,9839.0,0.0,27.406000000000013,0.0,0.0,1471.8578596115112,,,,,,,,,,,,,,,,,,,,,10.528030335656144,8.326603150645681,26.948659263823636,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,0.0,1348.0,13.0,61.0,9900.0,0.0,40.007,0.0,0.0,1476.3710262775421,,,,,,,,,,,,,,,,,,,,,13.621992137069515,12.951622513438828,39.21527375339217,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,1378.0,14.0,30.0,9930.0,0.0,15.105999999999995,0.0,0.0,1478.675696849823,,,,,,,,,,,,,,,,,,,,,4.361275875584413,4.838729071520014,14.99015187560808,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,1524.0,15.0,146.0,10076.0,0.0,79.10699999999991,0.0,0.0,1488.9524776935577,,,,,,,,,,,,,,,,,,,,,29.65211674103709,21.00959654726063,74.852643599408,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,1603.0,16.0,79.0,10155.0,0.0,52.706999999999994,0.0,0.0,1494.6963906288147,,,,,,,,,,,,,,,,,,,,,22.116102786512062,16.217325426134867,51.01083871858413,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,1697.0,17.0,94.0,10249.0,0.0,33.120000000000005,0.0,0.0,1501.3407628536224,,,,,,,,,,,,,,,,,,,,,7.827268155870376,9.472884587212864,32.41665344679499,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,1846.0,18.0,149.0,10398.0,0.0,104.606,0.0,0.0,1511.837729215622,,,,,,,,,,,,,,,,,,,,,46.15426593474698,29.72771719239058,97.82684121693961,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,2026.0,19.0,180.0,10578.0,0.0,146.106,0.0,0.0,1524.5346920490265,,,,,,,,,,,,,,,,,,,,,61.70290082028612,41.844133173385195,135.13461246481336,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,2227.0,20.0,201.0,10779.0,0.0,157.911,0.0,0.0,1538.5681042671204,,,,,,,,,,,,,,,,,,,,,65.27324474242127,45.840958423631214,144.93601382059396,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
